geometry
"POLYGON ((557446.439877678 6910173.07439801, 557447.272560856 6910171.63214844, 557448.937927211 6910171.63214844, 557449.770610389 6910173.07439801, 557448.937927211 6910174.51664758, 557447.272560856 6910174.51664758, 557446.439877678 6910173.07439801))"
"POLYGON ((557454.419254682 6909850.5746016, 557458.759337011 6909843.05735849, 557467.439501668 6909843.05735849, 557471.779583997 6909850.5746016, 557467.439501668 6909858.0918447, 557458.759337011 6909858.0918447, 557454.419254682 6909850.5746016))"
"POLYGON ((557454.419254682 6909850.5746016, 557458.759337011 6909843.05735849, 557467.439501668 6909843.05735849, 557471.779583997 6909850.5746016, 557467.439501668 6909858.0918447, 557458.759337011 6909858.0918447, 557454.419254682 6909850.5746016))"
"POLYGON ((557624.422421805 6909936.12484824, 557628.762504134 6909928.60760514, 557637.442668791 6909928.60760514, 557641.78275112 6909936.12484824, 557637.442668791 6909943.64209134, 557628.762504134 6909943.64209134, 557624.422421805 6909936.12484824))"
"POLYGON ((557457.739750263 6909960.86691028, 557459.370052347 6909958.04314424, 557462.630656515 6909958.04314424, 557464.260958599 6909960.86691028, 557462.630656515 6909963.69067633, 557459.370052347 6909963.69067633, 557457.739750263 6909960.86691028))"
"POLYGON ((557457.739750263 6909960.86691028, 557459.370052347 6909958.04314424, 557462.630656515 6909958.04314424, 557464.260958599 6909960.86691028, 557462.630656515 6909963.69067633, 557459.370052347 6909963.69067633, 557457.739750263 6909960.86691028))"
"POLYGON ((558129.116865362 6909852.05952498, 558130.294457205 6909850.01987608, 558132.649640891 6909850.01987608, 558133.827232734 6909852.05952498, 558132.649640891 6909854.09917388, 558130.294457205 6909854.09917388, 558129.116865362 6909852.05952498))"
"POLYGON ((558175.912572325 6910206.03453049, 558179.395935972 6910200.00116767, 558186.362663268 6910200.00116767, 558189.846026915 6910206.03453049, 558186.362663268 6910212.06789331, 558179.395935972 6910212.06789331, 558175.912572325 6910206.03453049))"
"POLYGON ((558175.912572325 6910206.03453049, 558179.395935972 6910200.00116767, 558186.362663268 6910200.00116767, 558189.846026915 6910206.03453049, 558186.362663268 6910212.06789331, 558179.395935972 6910212.06789331, 558175.912572325 6910206.03453049))"
"POLYGON ((557835.186136168 6909301.61670714, 557836.31359452 6909299.66389199, 557838.568511225 6909299.66389199, 557839.695969577 6909301.61670714, 557838.568511225 6909303.56952229, 557836.31359452 6909303.56952229, 557835.186136168 6909301.61670714))"
"POLYGON ((557835.186136168 6909301.61670714, 557836.31359452 6909299.66389199, 557838.568511225 6909299.66389199, 557839.695969577 6909301.61670714, 557838.568511225 6909303.56952229, 557836.31359452 6909303.56952229, 557835.186136168 6909301.61670714))"
"POLYGON ((557749.928527685 6909644.39807738, 557753.573993968 6909638.08394456, 557760.864926535 6909638.08394456, 557764.510392819 6909644.39807738, 557760.864926535 6909650.7122102, 557753.573993968 6909650.7122102, 557749.928527685 6909644.39807738))"
"POLYGON ((558274.161290153 6909610.87876434, 558277.726626513 6909604.70342061, 558284.857299234 6909604.70342061, 558288.422635595 6909610.87876434, 558284.857299234 6909617.05410806, 558277.726626513 6909617.05410806, 558274.161290153 6909610.87876434))"
"POLYGON ((558274.161290153 6909610.87876434, 558277.726626513 6909604.70342061, 558284.857299234 6909604.70342061, 558288.422635595 6909610.87876434, 558284.857299234 6909617.05410806, 558277.726626513 6909617.05410806, 558274.161290153 6909610.87876434))"
"POLYGON ((558990.671715863 6908805.77938221, 558994.751013669 6908798.71383115, 559002.909609279 6908798.71383115, 559006.988907085 6908805.77938221, 559002.909609279 6908812.84493327, 558994.751013669 6908812.84493327, 558990.671715863 6908805.77938221))"
"POLYGON ((558990.671715863 6908805.77938221, 558994.751013669 6908798.71383115, 559002.909609279 6908798.71383115, 559006.988907085 6908805.77938221, 559002.909609279 6908812.84493327, 558994.751013669 6908812.84493327, 558990.671715863 6908805.77938221))"
"POLYGON ((558990.671715863 6908805.77938221, 558994.751013669 6908798.71383115, 559002.909609279 6908798.71383115, 559006.988907085 6908805.77938221, 559002.909609279 6908812.84493327, 558994.751013669 6908812.84493327, 558990.671715863 6908805.77938221))"
"POLYGON ((558990.671715863 6908805.77938221, 558994.751013669 6908798.71383115, 559002.909609279 6908798.71383115, 559006.988907085 6908805.77938221, 559002.909609279 6908812.84493327, 558994.751013669 6908812.84493327, 558990.671715863 6908805.77938221))"
"POLYGON ((559015.459050591 6908800.00818418, 559019.423415469 6908793.14170279, 559027.352145225 6908793.14170279, 559031.316510102 6908800.00818418, 559027.352145225 6908806.87466556, 559019.423415469 6908806.87466556, 559015.459050591 6908800.00818418))"
"POLYGON ((559015.459050591 6908800.00818418, 559019.423415469 6908793.14170279, 559027.352145225 6908793.14170279, 559031.316510102 6908800.00818418, 559027.352145225 6908806.87466556, 559019.423415469 6908806.87466556, 559015.459050591 6908800.00818418))"
"POLYGON ((559015.459050591 6908800.00818418, 559019.423415469 6908793.14170279, 559027.352145225 6908793.14170279, 559031.316510102 6908800.00818418, 559027.352145225 6908806.87466556, 559019.423415469 6908806.87466556, 559015.459050591 6908800.00818418))"
"POLYGON ((559015.459050591 6908800.00818418, 559019.423415469 6908793.14170279, 559027.352145225 6908793.14170279, 559031.316510102 6908800.00818418, 559027.352145225 6908806.87466556, 559019.423415469 6908806.87466556, 559015.459050591 6908800.00818418))"
"POLYGON ((559002.489316963 6908566.10309718, 559006.882329081 6908558.49417699, 559015.668353317 6908558.49417699, 559020.061365435 6908566.10309718, 559015.668353317 6908573.71201737, 559006.882329081 6908573.71201737, 559002.489316963 6908566.10309718))"
"POLYGON ((559002.489316963 6908566.10309718, 559006.882329081 6908558.49417699, 559015.668353317 6908558.49417699, 559020.061365435 6908566.10309718, 559015.668353317 6908573.71201737, 559006.882329081 6908573.71201737, 559002.489316963 6908566.10309718))"
"POLYGON ((559038.341339893 6908538.66083268, 559041.874115422 6908532.54188597, 559048.93966648 6908532.54188597, 559052.472442009 6908538.66083268, 559048.93966648 6908544.77977938, 559041.874115422 6908544.77977938, 559038.341339893 6908538.66083268))"
"POLYGON ((559038.341339893 6908538.66083268, 559041.874115422 6908532.54188597, 559048.93966648 6908532.54188597, 559052.472442009 6908538.66083268, 559048.93966648 6908544.77977938, 559041.874115422 6908544.77977938, 559038.341339893 6908538.66083268))"
"POLYGON ((558961.524357378 6908502.05956711, 558964.83769711 6908496.32069436, 558971.464376573 6908496.32069436, 558974.777716305 6908502.05956711, 558971.464376573 6908507.79843987, 558964.83769711 6908507.79843987, 558961.524357378 6908502.05956711))"
"POLYGON ((558961.524357378 6908502.05956711, 558964.83769711 6908496.32069436, 558971.464376573 6908496.32069436, 558974.777716305 6908502.05956711, 558971.464376573 6908507.79843987, 558964.83769711 6908507.79843987, 558961.524357378 6908502.05956711))"
"POLYGON ((558566.554667956 6909163.07151116, 558569.357897244 6909158.21617561, 558574.964355821 6909158.21617561, 558577.767585109 6909163.07151116, 558574.964355821 6909167.92684671, 558569.357897244 6909167.92684671, 558566.554667956 6909163.07151116))"
"POLYGON ((558566.554667956 6909163.07151116, 558569.357897244 6909158.21617561, 558574.964355821 6909158.21617561, 558577.767585109 6909163.07151116, 558574.964355821 6909167.92684671, 558569.357897244 6909167.92684671, 558566.554667956 6909163.07151116))"
"POLYGON ((558038.977531823 6909163.65061593, 558040.710900082 6909160.64833403, 558044.1776366 6909160.64833403, 558045.91100486 6909163.65061593, 558044.1776366 6909166.65289782, 558040.710900082 6909166.65289782, 558038.977531823 6909163.65061593))"
"POLYGON ((558110.172587959 6912399.91634995, 558111.398264409 6912397.79341607, 558113.84961731 6912397.79341607, 558115.075293761 6912399.91634995, 558113.84961731 6912402.03928384, 558111.398264409 6912402.03928384, 558110.172587959 6912399.91634995))"
"POLYGON ((558107.364256739 6911195.60604323, 558110.062458619 6911190.93262049, 558115.458862377 6911190.93262049, 558118.157064256 6911195.60604323, 558115.458862377 6911200.27946598, 558110.062458619 6911200.27946598, 558107.364256739 6911195.60604323))"
"POLYGON ((558107.364256739 6911195.60604323, 558110.062458619 6911190.93262049, 558115.458862377 6911190.93262049, 558118.157064256 6911195.60604323, 558115.458862377 6911200.27946598, 558110.062458619 6911200.27946598, 558107.364256739 6911195.60604323))"
"POLYGON ((544645.830031228 6971902.02066423, 544648.110428027 6971898.07090111, 544652.671221623 6971898.07090111, 544654.951618421 6971902.02066423, 544652.671221623 6971905.97042734, 544648.110428027 6971905.97042734, 544645.830031228 6971902.02066423))"
"POLYGON ((545192.296307628 6971334.60537225, 545194.307428568 6971331.1220086, 545198.329670447 6971331.1220086, 545200.340791386 6971334.60537225, 545198.329670447 6971338.0887359, 545194.307428568 6971338.0887359, 545192.296307628 6971334.60537225))"
"POLYGON ((544994.259973203 6971611.17224537, 544997.338274263 6971605.84047153, 545003.494876383 6971605.84047153, 545006.573177443 6971611.17224537, 545003.494876383 6971616.50401921, 544997.338274263 6971616.50401921, 544994.259973203 6971611.17224537))"
"POLYGON ((544722.077536122 6971574.93886442, 544724.227514842 6971571.21499205, 544728.527472281 6971571.21499205, 544730.677451001 6971574.93886442, 544728.527472281 6971578.6627368, 544724.227514842 6971578.6627368, 544722.077536122 6971574.93886442))"
"POLYGON ((545307.868474622 6972241.8694953, 545310.148871421 6972237.91973219, 545314.709665017 6972237.91973219, 545316.990061815 6972241.8694953, 545314.709665017 6972245.81925842, 545310.148871421 6972245.81925842, 545307.868474622 6972241.8694953))"
"POLYGON ((544895.975415866 6971579.22020581, 544898.694947736 6971574.50983843, 544904.134011476 6971574.50983843, 544906.853543347 6971579.22020581, 544904.134011476 6971583.93057318, 544898.694947736 6971583.93057318, 544895.975415866 6971579.22020581))"
"POLYGON ((585080.526251844 6990746.72607304, 585083.874287179 6990740.92710573, 585090.570357848 6990740.92710573, 585093.918393183 6990746.72607304, 585090.570357848 6990752.52504034, 585083.874287179 6990752.52504034, 585080.526251844 6990746.72607304))"
"POLYGON ((585080.526251844 6990746.72607304, 585083.874287179 6990740.92710573, 585090.570357848 6990740.92710573, 585093.918393183 6990746.72607304, 585090.570357848 6990752.52504034, 585083.874287179 6990752.52504034, 585080.526251844 6990746.72607304))"
"POLYGON ((532068.7575979 6971366.16173545, 532071.560827188 6971361.3063999, 532077.167285765 6971361.3063999, 532079.970515053 6971366.16173545, 532077.167285765 6971371.017071, 532071.560827188 6971371.017071, 532068.7575979 6971366.16173545))"
"POLYGON ((532052.250440808 6971368.00560806, 532054.556036126 6971364.01219983, 532059.167226762 6971364.01219983, 532061.47282208 6971368.00560806, 532059.167226762 6971371.99901629, 532054.556036126 6971371.99901629, 532052.250440808 6971368.00560806))"
"POLYGON ((508346.338619528 6939883.94626229, 508349.871395057 6939877.82731558, 508356.936946115 6939877.82731558, 508360.469721644 6939883.94626229, 508356.936946115 6939890.065209, 508349.871395057 6939890.065209, 508346.338619528 6939883.94626229))"
"POLYGON ((508384.7196081 6939955.4079466, 508388.396637452 6939949.03914494, 508395.750696154 6939949.03914494, 508399.427725505 6939955.4079466, 508395.750696154 6939961.77674826, 508388.396637452 6939961.77674826, 508384.7196081 6939955.4079466))"
"POLYGON ((508393.926414727 6939844.14006213, 508396.770569235 6939839.21384201, 508402.458878252 6939839.21384201, 508405.30303276 6939844.14006213, 508402.458878252 6939849.06628224, 508396.770569235 6939849.06628224, 508393.926414727 6939844.14006213))"
"POLYGON ((508354.018226232 6940324.99580263, 508356.168204952 6940321.27193025, 508360.468162392 6940321.27193025, 508362.618141111 6940324.99580263, 508360.468162392 6940328.71967501, 508356.168204952 6940328.71967501, 508354.018226232 6940324.99580263))"
"POLYGON ((508484.587408254 6940118.14124492, 508486.480122333 6940114.86296797, 508490.265550491 6940114.86296797, 508492.158264569 6940118.14124492, 508490.265550491 6940121.41952186, 508486.480122333 6940121.41952186, 508484.587408254 6940118.14124492))"
"POLYGON ((508631.469595142 6939885.6768126, 508633.451777581 6939882.24357191, 508637.416142459 6939882.24357191, 508639.398324898 6939885.6768126, 508637.416142459 6939889.1100533, 508633.451777581 6939889.1100533, 508631.469595142 6939885.6768126))"
"POLYGON ((508631.469595142 6939885.6768126, 508633.451777581 6939882.24357191, 508637.416142459 6939882.24357191, 508639.398324898 6939885.6768126, 508637.416142459 6939889.1100533, 508633.451777581 6939889.1100533, 508631.469595142 6939885.6768126))"
"POLYGON ((508700.073620494 6940055.32427376, 508701.773327913 6940052.38029415, 508705.172742751 6940052.38029415, 508706.872450169 6940055.32427376, 508705.172742751 6940058.26825336, 508701.773327913 6940058.26825336, 508700.073620494 6940055.32427376))"
"POLYGON ((508700.073620494 6940055.32427376, 508701.773327913 6940052.38029415, 508705.172742751 6940052.38029415, 508706.872450169 6940055.32427376, 508705.172742751 6940058.26825336, 508701.773327913 6940058.26825336, 508700.073620494 6940055.32427376))"
"POLYGON ((508892.090295132 6939583.1060573, 508894.994756443 6939578.07538274, 508900.803679064 6939578.07538274, 508903.708140374 6939583.1060573, 508900.803679064 6939588.13673186, 508894.994756443 6939588.13673186, 508892.090295132 6939583.1060573))"
"POLYGON ((509190.340734386 6939534.66106532, 509193.601338554 6939529.01353324, 509200.12254689 6939529.01353324, 509203.383151058 6939534.66106532, 509200.12254689 6939540.3085974, 509193.601338554 6939540.3085974, 509190.340734386 6939534.66106532))"
"POLYGON ((576646.759537949 6954252.76381925, 576650.781779828 6954245.79709195, 576658.826263587 6954245.79709195, 576662.848505466 6954252.76381925, 576658.826263587 6954259.73054654, 576650.781779828 6954259.73054654, 576646.759537949 6954252.76381925))"
"POLYGON ((576646.759537949 6954252.76381925, 576650.781779828 6954245.79709195, 576658.826263587 6954245.79709195, 576662.848505466 6954252.76381925, 576658.826263587 6954259.73054654, 576650.781779828 6954259.73054654, 576646.759537949 6954252.76381925))"
"POLYGON ((576017.587266611 6954318.09789173, 576020.242294474 6954313.49924857, 576025.552350201 6954313.49924857, 576028.207378065 6954318.09789173, 576025.552350201 6954322.69653488, 576020.242294474 6954322.69653488, 576017.587266611 6954318.09789173))"
"POLYGON ((575875.380511201 6953834.58107561, 575876.652455764 6953832.378003, 575879.196344892 6953832.378003, 575880.468289456 6953834.58107561, 575879.196344892 6953836.78414822, 575876.652455764 6953836.78414822, 575875.380511201 6953834.58107561))"
"POLYGON ((575875.380511201 6953834.58107561, 575876.652455764 6953832.378003, 575879.196344892 6953832.378003, 575880.468289456 6953834.58107561, 575879.196344892 6953836.78414822, 575876.652455764 6953836.78414822, 575875.380511201 6953834.58107561))"
"POLYGON ((591037.378697127 6956045.32754988, 591038.898961659 6956042.69437447, 591041.939490724 6956042.69437447, 591043.459755256 6956045.32754988, 591041.939490724 6956047.96072529, 591038.898961659 6956047.96072529, 591037.378697127 6956045.32754988))"
"POLYGON ((591220.324320725 6955863.90759651, 591223.531322269 6955858.35290689, 591229.945325357 6955858.35290689, 591233.152326901 6955863.90759651, 591229.945325357 6955869.46228612, 591223.531322269 6955869.46228612, 591220.324320725 6955863.90759651))"
"POLYGON ((590734.60114699 6955345.49744165, 590738.874145183 6955338.09639168, 590747.420141569 6955338.09639168, 590751.693139762 6955345.49744165, 590747.420141569 6955352.89849162, 590738.874145183 6955352.89849162, 590734.60114699 6955345.49744165))"
"POLYGON ((591242.130444464 6956110.26932856, 591243.650708996 6956107.63615315, 591246.69123806 6956107.63615315, 591248.211502592 6956110.26932856, 591246.69123806 6956112.90250397, 591243.650708996 6956112.90250397, 591242.130444464 6956110.26932856))"
"POLYGON ((531513.446324064 6974548.62499521, 531515.308260253 6974545.40002713, 531519.032132631 6974545.40002713, 531520.89406882 6974548.62499521, 531519.032132631 6974551.84996329, 531515.308260253 6974551.84996329, 531513.446324064 6974548.62499521))"
"POLYGON ((532464.057568375 6974206.18036373, 532467.098097439 6974200.91401291, 532473.179155568 6974200.91401291, 532476.219684632 6974206.18036373, 532473.179155568 6974211.44671455, 532467.098097439 6974211.44671455, 532464.057568375 6974206.18036373))"
"POLYGON ((576396.068692219 6969622.34413736, 576399.552055866 6969616.31077454, 576406.518783161 6969616.31077454, 576410.002146809 6969622.34413736, 576406.518783161 6969628.37750017, 576399.552055866 6969628.37750017, 576396.068692219 6969622.34413736))"
"POLYGON ((576396.068692219 6969622.34413736, 576399.552055866 6969616.31077454, 576406.518783161 6969616.31077454, 576410.002146809 6969622.34413736, 576406.518783161 6969628.37750017, 576399.552055866 6969628.37750017, 576396.068692219 6969622.34413736))"
"POLYGON ((536393.409253378 6963767.2270691, 536395.813002662 6963763.06365322, 536400.62050123 6963763.06365322, 536403.024250514 6963767.2270691, 536400.62050123 6963771.39048499, 536395.813002662 6963771.39048499, 536393.409253378 6963767.2270691))"
"POLYGON ((536393.409253378 6963767.2270691, 536395.813002662 6963763.06365322, 536400.62050123 6963763.06365322, 536403.024250514 6963767.2270691, 536400.62050123 6963771.39048499, 536395.813002662 6963771.39048499, 536393.409253378 6963767.2270691))"
"POLYGON ((535235.32124926 6975491.48442811, 535237.183185449 6975488.25946003, 535240.907057827 6975488.25946003, 535242.768994015 6975491.48442811, 535240.907057827 6975494.70939619, 535237.183185449 6975494.70939619, 535235.32124926 6975491.48442811))"
"POLYGON ((535235.32124926 6975491.48442811, 535237.183185449 6975488.25946003, 535240.907057827 6975488.25946003, 535242.768994015 6975491.48442811, 535240.907057827 6975494.70939619, 535237.183185449 6975494.70939619, 535235.32124926 6975491.48442811))"
"POLYGON ((535064.603939146 6976035.40385627, 535067.774702221 6976029.91193352, 535074.116228371 6976029.91193352, 535077.286991446 6976035.40385627, 535074.116228371 6976040.89577901, 535067.774702221 6976040.89577901, 535064.603939146 6976035.40385627))"
"POLYGON ((534815.169078949 6976756.58191956, 534817.572828233 6976752.41850368, 534822.3803268 6976752.41850368, 534824.784076084 6976756.58191956, 534822.3803268 6976760.74533545, 534817.572828233 6976760.74533545, 534815.169078949 6976756.58191956))"
"POLYGON ((535102.28784158 6976877.08440661, 535106.148834638 6976870.39697046, 535113.870820756 6976870.39697046, 535117.731813814 6976877.08440661, 535113.870820756 6976883.77184275, 535106.148834638 6976883.77184275, 535102.28784158 6976877.08440661))"
"POLYGON ((535265.362812473 6976858.78694222, 535267.193453388 6976855.61617914, 535270.854735218 6976855.61617914, 535272.685376132 6976858.78694222, 535270.854735218 6976861.95770529, 535267.193453388 6976861.95770529, 535265.362812473 6976858.78694222))"
"POLYGON ((536409.276083449 6975161.20914103, 536423.390820647 6975136.76169906, 536451.620295042 6975136.76169906, 536465.73503224 6975161.20914103, 536451.620295042 6975185.65658299, 536423.390820647 6975185.65658299, 536409.276083449 6975161.20914103))"
"POLYGON ((564168.266338891 6954512.86786033, 564169.708588462 6954510.36981079, 564172.593087602 6954510.36981079, 564174.035337173 6954512.86786033, 564172.593087602 6954515.36590986, 564169.708588462 6954515.36590986, 564168.266338891 6954512.86786033))"
"POLYGON ((509073.997651647 6935915.82710473, 509077.579157416 6935909.62375477, 509084.742168955 6935909.62375477, 509088.323674724 6935915.82710473, 509084.742168955 6935922.03045469, 509077.579157416 6935922.03045469, 509073.997651647 6935915.82710473))"
"POLYGON ((509103.541114643 6935894.25802052, 509107.186580926 6935887.9438877, 509114.477513494 6935887.9438877, 509118.122979777 6935894.25802052, 509114.477513494 6935900.57215334, 509107.186580926 6935900.57215334, 509103.541114643 6935894.25802052))"
"POLYGON ((509100.079207377 6935944.26863426, 509102.861748343 6935939.44913193, 509108.426830276 6935939.44913193, 509111.209371242 6935944.26863426, 509108.426830276 6935949.08813659, 509102.861748343 6935949.08813659, 509100.079207377 6935944.26863426))"
"POLYGON ((509426.353376606 6936384.79305422, 509429.886152135 6936378.67410751, 509436.951703193 6936378.67410751, 509440.484478722 6936384.79305422, 509436.951703193 6936390.91200093, 509429.886152135 6936390.91200093, 509426.353376606 6936384.79305422))"
"POLYGON ((509383.823025034 6936370.78046509, 509386.786566183 6936365.64746125, 509392.713648481 6936365.64746125, 509395.67718963 6936370.78046509, 509392.713648481 6936375.91346893, 509386.786566183 6936375.91346893, 509383.823025034 6936370.78046509))"
"POLYGON ((508689.676704244 6935986.03193597, 508691.905849625 6935982.17094292, 508696.364140389 6935982.17094292, 508698.593285771 6935986.03193597, 508696.364140389 6935989.89292903, 508691.905849625 6935989.89292903, 508689.676704244 6935986.03193597))"
"POLYGON ((508693.653120217 6936002.30831104, 508696.878088297 6935996.72250247, 508703.328024456 6935996.72250247, 508706.552992536 6936002.30831104, 508703.328024456 6936007.8941196, 508696.878088297 6936007.8941196, 508693.653120217 6936002.30831104))"
"POLYGON ((508767.51995766 6936043.17856821, 508770.384355517 6936038.21728559, 508776.11315123 6936038.21728559, 508778.977549086 6936043.17856821, 508776.11315123 6936048.13985083, 508770.384355517 6936048.13985083, 508767.51995766 6936043.17856821))"
"POLYGON ((509008.654165184 6935931.28353287, 509011.558626495 6935926.25285831, 509017.367549116 6935926.25285831, 509020.272010427 6935931.28353287, 509017.367549116 6935936.31420743, 509011.558626495 6935936.31420743, 509008.654165184 6935931.28353287))"
"POLYGON ((509032.00170565 6935942.37721001, 509034.984680064 6935937.21054676, 509040.950628892 6935937.21054676, 509043.933603306 6935942.37721001, 509040.950628892 6935947.54387325, 509034.984680064 6935947.54387325, 509032.00170565 6935942.37721001))"
"POLYGON ((506059.032301975 6935072.87143862, 506061.043422915 6935069.38807498, 506065.065664794 6935069.38807498, 506067.076785734 6935072.87143862, 506065.065664794 6935076.35480227, 506061.043422915 6935076.35480227, 506059.032301975 6935072.87143862))"
"POLYGON ((507303.579352449 6934369.81055617, 507305.619001351 6934366.27778064, 507309.698299157 6934366.27778064, 507311.737948059 6934369.81055617, 507309.698299157 6934373.3433317, 507305.619001351 6934373.3433317, 507303.579352449 6934369.81055617))"
"POLYGON ((507303.579352449 6934369.81055617, 507305.619001351 6934366.27778064, 507309.698299157 6934366.27778064, 507311.737948059 6934369.81055617, 507309.698299157 6934373.3433317, 507305.619001351 6934373.3433317, 507303.579352449 6934369.81055617))"
"POLYGON ((508131.626590546 6936231.36442952, 508134.742205708 6936225.96802576, 508140.973436033 6936225.96802576, 508144.089051196 6936231.36442952, 508140.973436033 6936236.76083328, 508134.742205708 6936236.76083328, 508131.626590546 6936231.36442952))"
"POLYGON ((548412.567238974 6965501.41857247, 548416.413237828 6965494.75710705, 548424.105235537 6965494.75710705, 548427.951234391 6965501.41857247, 548424.105235537 6965508.08003789, 548416.413237828 6965508.08003789, 548412.567238974 6965501.41857247))"
"POLYGON ((548412.567238974 6965501.41857247, 548416.413237828 6965494.75710705, 548424.105235537 6965494.75710705, 548427.951234391 6965501.41857247, 548424.105235537 6965508.08003789, 548416.413237828 6965508.08003789, 548412.567238974 6965501.41857247))"
"POLYGON ((521980.659873511 6970012.17082196, 521982.699522414 6970008.63804644, 521986.778820219 6970008.63804644, 521988.818469122 6970012.17082196, 521986.778820219 6970015.70359749, 521982.699522414 6970015.70359749, 521980.659873511 6970012.17082196))"
"POLYGON ((521980.659873511 6970012.17082196, 521982.699522414 6970008.63804644, 521986.778820219 6970008.63804644, 521988.818469122 6970012.17082196, 521986.778820219 6970015.70359749, 521982.699522414 6970015.70359749, 521980.659873511 6970012.17082196))"
"POLYGON ((521980.659873511 6970012.17082196, 521982.699522414 6970008.63804644, 521986.778820219 6970008.63804644, 521988.818469122 6970012.17082196, 521986.778820219 6970015.70359749, 521982.699522414 6970015.70359749, 521980.659873511 6970012.17082196))"
"POLYGON ((522022.059279826 6970169.78453662, 522023.186738178 6970167.83172147, 522025.441654883 6970167.83172147, 522026.569113236 6970169.78453662, 522025.441654883 6970171.73735177, 522023.186738178 6970171.73735177, 522022.059279826 6970169.78453662))"
"POLYGON ((521673.449239138 6970399.10070996, 521676.915975657 6970393.09614618, 521683.849448694 6970393.09614618, 521687.316185212 6970399.10070996, 521683.849448694 6970405.10527375, 521676.915975657 6970405.10527375, 521673.449239138 6970399.10070996))"
"POLYGON ((521673.449239138 6970399.10070996, 521676.915975657 6970393.09614618, 521683.849448694 6970393.09614618, 521687.316185212 6970399.10070996, 521683.849448694 6970405.10527375, 521676.915975657 6970405.10527375, 521673.449239138 6970399.10070996))"
"POLYGON ((521622.550627913 6971325.31668633, 521625.001980814 6971321.07081856, 521629.904686616 6971321.07081856, 521632.356039517 6971325.31668633, 521629.904686616 6971329.5625541, 521625.001980814 6971329.5625541, 521622.550627913 6971325.31668633))"
"POLYGON ((521622.550627913 6971325.31668633, 521625.001980814 6971321.07081856, 521629.904686616 6971321.07081856, 521632.356039517 6971325.31668633, 521629.904686616 6971329.5625541, 521625.001980814 6971329.5625541, 521622.550627913 6971325.31668633))"
"POLYGON ((535680.50034828 6968069.19495507, 535708.571776607 6968020.57381497, 535764.71463326 6968020.57381497, 535792.786061587 6968069.19495507, 535764.71463326 6968117.81609517, 535708.571776607 6968117.81609517, 535680.50034828 6968069.19495507))"
"POLYGON ((599315.50954419 6943364.74521913, 599317.840065587 6943360.70863766, 599322.501108381 6943360.70863766, 599324.831629778 6943364.74521913, 599322.501108381 6943368.7818006, 599317.840065587 6943368.7818006, 599315.50954419 6943364.74521913))"
"POLYGON ((599315.50954419 6943364.74521913, 599317.840065587 6943360.70863766, 599322.501108381 6943360.70863766, 599324.831629778 6943364.74521913, 599322.501108381 6943368.7818006, 599317.840065587 6943368.7818006, 599315.50954419 6943364.74521913))"
"POLYGON ((599368.903804408 6943437.10576952, 599371.355157309 6943432.85990174, 599376.257863111 6943432.85990174, 599378.709216012 6943437.10576952, 599376.257863111 6943441.35163729, 599371.355157309 6943441.35163729, 599368.903804408 6943437.10576952))"
"POLYGON ((599246.724101476 6943332.23688683, 599250.054834187 6943326.46788855, 599256.716299608 6943326.46788855, 599260.047032319 6943332.23688683, 599256.716299608 6943338.00588511, 599250.054834187 6943338.00588511, 599246.724101476 6943332.23688683))"
"POLYGON ((599980.020196481 6942957.82345071, 599983.470225739 6942951.84782475, 599990.370284253 6942951.84782475, 599993.820313511 6942957.82345071, 599990.370284253 6942963.79907667, 599983.470225739 6942963.79907667, 599980.020196481 6942957.82345071))"
"POLYGON ((599980.020196481 6942957.82345071, 599983.470225739 6942951.84782475, 599990.370284253 6942951.84782475, 599993.820313511 6942957.82345071, 599990.370284253 6942963.79907667, 599983.470225739 6942963.79907667, 599980.020196481 6942957.82345071))"
"POLYGON ((561168.713034629 6974418.12003232, 561171.116783913 6974413.95661643, 561175.924282481 6974413.95661643, 561178.328031765 6974418.12003232, 561175.924282481 6974422.2834482, 561171.116783913 6974422.2834482, 561168.713034629 6974418.12003232))"
"POLYGON ((561258.133032343 6974159.95818688, 561261.057319558 6974154.89317285, 561266.905893989 6974154.89317285, 561269.830181204 6974159.95818688, 561266.905893989 6974165.02320092, 561261.057319558 6974165.02320092, 561258.133032343 6974159.95818688))"
"POLYGON ((507840.560685433 6955099.21550611, 507843.280217303 6955094.50513874, 507848.719281044 6955094.50513874, 507851.438812914 6955099.21550611, 507848.719281044 6955103.92587349, 507843.280217303 6955103.92587349, 507840.560685433 6955099.21550611))"
"POLYGON ((513856.234155731 6966449.82299775, 513858.186970881 6966446.44062269, 513862.09260118 6966446.44062269, 513864.04541633 6966449.82299775, 513862.09260118 6966453.2053728, 513858.186970881 6966453.2053728, 513856.234155731 6966449.82299775))"
"POLYGON ((513856.234155731 6966449.82299775, 513858.186970881 6966446.44062269, 513862.09260118 6966446.44062269, 513864.04541633 6966449.82299775, 513862.09260118 6966453.2053728, 513858.186970881 6966453.2053728, 513856.234155731 6966449.82299775))"
"POLYGON ((513849.654409051 6966449.45131025, 513851.319775407 6966446.56681111, 513854.650508117 6966446.56681111, 513856.315874473 6966449.45131025, 513854.650508117 6966452.33580939, 513851.319775407 6966452.33580939, 513849.654409051 6966449.45131025))"
